id,innings,innings_team,over,delivery,batter,bowler,non_striker,batter_runs,extra_runs,total_runs
64083,2,Pakistan,0,3,Taufeeq Umar,IK Pathan,Imran Farhat,4,0,4
64083,2,Pakistan,0,4,Taufeeq Umar,IK Pathan,Imran Farhat,1,0,1
64083,2,Pakistan,0,5,Imran Farhat,IK Pathan,Taufeeq Umar,1,0,1
64083,2,Pakistan,1,0,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,1,1,Imran Farhat,L Balaji,Taufeeq Umar,0,4,4
64083,2,Pakistan,1,2,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,1,3,Imran Farhat,L Balaji,Taufeeq Umar,1,0,1
64083,2,Pakistan,1,4,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,1,5,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,2,0,Imran Farhat,IK Pathan,Taufeeq Umar,0,0,0
64083,2,Pakistan,2,1,Imran Farhat,IK Pathan,Taufeeq Umar,0,0,0
64083,2,Pakistan,2,2,Imran Farhat,IK Pathan,Taufeeq Umar,0,0,0
64083,2,Pakistan,2,3,Imran Farhat,IK Pathan,Taufeeq Umar,0,0,0
64083,2,Pakistan,2,4,Imran Farhat,IK Pathan,Taufeeq Umar,0,0,0
64083,2,Pakistan,2,5,Imran Farhat,IK Pathan,Taufeeq Umar,0,4,4
64083,2,Pakistan,3,0,Taufeeq Umar,L Balaji,Imran Farhat,0,1,1
64083,2,Pakistan,3,1,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,3,2,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,3,3,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,3,4,Taufeeq Umar,L Balaji,Imran Farhat,1,0,1
64083,2,Pakistan,3,5,Imran Farhat,L Balaji,Taufeeq Umar,0,1,1
64083,2,Pakistan,3,6,Taufeeq Umar,L Balaji,Imran Farhat,0,1,1
64083,2,Pakistan,3,7,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,4,0,Imran Farhat,IK Pathan,Taufeeq Umar,1,0,1
64083,2,Pakistan,4,1,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,4,2,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,4,3,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,4,4,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,4,5,Taufeeq Umar,IK Pathan,Imran Farhat,0,1,1
64083,2,Pakistan,5,0,Taufeeq Umar,L Balaji,Imran Farhat,4,0,4
64083,2,Pakistan,5,1,Taufeeq Umar,L Balaji,Imran Farhat,0,0,0
64083,2,Pakistan,5,2,Taufeeq Umar,L Balaji,Imran Farhat,3,0,3
64083,2,Pakistan,5,3,Imran Farhat,L Balaji,Taufeeq Umar,0,1,1
64083,2,Pakistan,5,4,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,5,5,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,5,6,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,6,0,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,6,1,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,6,2,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,6,3,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,6,4,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,6,5,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,7,0,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,7,1,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,7,2,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,7,3,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,7,4,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,7,5,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,8,0,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,8,1,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,8,2,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,8,3,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,8,4,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,8,5,Taufeeq Umar,IK Pathan,Imran Farhat,0,0,0
64083,2,Pakistan,9,0,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,9,1,Imran Farhat,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,9,2,Yasir Hameed,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,9,3,Yasir Hameed,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,9,4,Yasir Hameed,L Balaji,Taufeeq Umar,0,0,0
64083,2,Pakistan,9,5,Yasir Hameed,L Balaji,Taufeeq Umar,4,0,4
64083,2,Pakistan,10,0,Taufeeq Umar,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,10,1,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,10,2,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,10,3,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,10,4,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,10,5,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,11,0,Yasir Hameed,L Balaji,Kamran Akmal,4,0,4
64083,2,Pakistan,11,1,Yasir Hameed,L Balaji,Kamran Akmal,0,0,0
64083,2,Pakistan,11,2,Yasir Hameed,L Balaji,Kamran Akmal,0,0,0
64083,2,Pakistan,11,3,Yasir Hameed,L Balaji,Kamran Akmal,0,0,0
64083,2,Pakistan,11,4,Yasir Hameed,L Balaji,Kamran Akmal,0,0,0
64083,2,Pakistan,11,5,Yasir Hameed,L Balaji,Kamran Akmal,0,0,0
64083,2,Pakistan,12,0,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,12,1,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,12,2,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,12,3,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,12,4,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,12,5,Kamran Akmal,IK Pathan,Yasir Hameed,0,1,1
64083,2,Pakistan,13,0,Kamran Akmal,L Balaji,Yasir Hameed,2,0,2
64083,2,Pakistan,13,1,Kamran Akmal,L Balaji,Yasir Hameed,4,0,4
64083,2,Pakistan,13,2,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,13,3,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,13,4,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,13,5,Kamran Akmal,L Balaji,Yasir Hameed,4,0,4
64083,2,Pakistan,14,0,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,14,1,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,14,2,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,14,3,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,14,4,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,14,5,Yasir Hameed,A Kumble,Kamran Akmal,0,0,0
64083,2,Pakistan,15,0,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,15,1,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,15,2,Kamran Akmal,L Balaji,Yasir Hameed,4,0,4
64083,2,Pakistan,15,3,Kamran Akmal,L Balaji,Yasir Hameed,4,0,4
64083,2,Pakistan,15,4,Kamran Akmal,L Balaji,Yasir Hameed,4,0,4
64083,2,Pakistan,15,5,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,16,0,Yasir Hameed,IK Pathan,Kamran Akmal,0,0,0
64083,2,Pakistan,16,1,Yasir Hameed,IK Pathan,Kamran Akmal,0,1,1
64083,2,Pakistan,16,2,Yasir Hameed,IK Pathan,Kamran Akmal,0,0,0
64083,2,Pakistan,16,3,Yasir Hameed,IK Pathan,Kamran Akmal,0,1,1
64083,2,Pakistan,16,4,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,16,5,Kamran Akmal,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,16,6,Kamran Akmal,IK Pathan,Yasir Hameed,1,0,1
64083,2,Pakistan,17,0,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,17,1,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,17,2,Kamran Akmal,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,17,3,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,17,4,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,17,5,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,18,0,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,0,1,1
64083,2,Pakistan,18,1,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,18,2,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,4,0,4
64083,2,Pakistan,18,3,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,18,4,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,18,5,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,1,0,1
64083,2,Pakistan,19,0,Inzamam-ul-Haq,L Balaji,Yasir Hameed,3,0,3
64083,2,Pakistan,19,1,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,19,2,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,19,3,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,19,4,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,19,5,Yasir Hameed,L Balaji,Inzamam-ul-Haq,4,0,4
64083,2,Pakistan,20,0,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,20,1,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,20,2,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,20,3,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,20,4,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,20,5,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,21,0,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,21,1,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,21,2,Yasir Hameed,L Balaji,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,21,3,Yasir Hameed,L Balaji,Inzamam-ul-Haq,1,0,1
64083,2,Pakistan,21,4,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,21,5,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,22,0,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,22,1,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,2,0,2
64083,2,Pakistan,22,2,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,22,3,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,0,1,1
64083,2,Pakistan,22,4,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,2,2
64083,2,Pakistan,22,5,Yasir Hameed,IK Pathan,Inzamam-ul-Haq,0,2,2
64083,2,Pakistan,22,6,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,22,7,Inzamam-ul-Haq,IK Pathan,Yasir Hameed,0,0,0
64083,2,Pakistan,23,0,Yasir Hameed,L Balaji,Inzamam-ul-Haq,4,0,4
64083,2,Pakistan,23,1,Yasir Hameed,L Balaji,Inzamam-ul-Haq,1,0,1
64083,2,Pakistan,23,2,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,23,3,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,23,4,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,23,5,Inzamam-ul-Haq,L Balaji,Yasir Hameed,0,0,0
64083,2,Pakistan,24,0,Yasir Hameed,A Nehra,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,24,1,Yasir Hameed,A Nehra,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,24,2,Mohammad Yousuf,A Nehra,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,24,3,Mohammad Yousuf,A Nehra,Inzamam-ul-Haq,2,0,2
64083,2,Pakistan,24,4,Mohammad Yousuf,A Nehra,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,24,5,Mohammad Yousuf,A Nehra,Inzamam-ul-Haq,0,0,0
64083,2,Pakistan,25,0,Inzamam-ul-Haq,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,25,1,Inzamam-ul-Haq,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,25,2,Inzamam-ul-Haq,L Balaji,Mohammad Yousuf,1,0,1
64083,2,Pakistan,25,3,Mohammad Yousuf,L Balaji,Inzamam-ul-Haq,1,0,1
64083,2,Pakistan,25,4,Inzamam-ul-Haq,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,25,5,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,26,0,Mohammad Yousuf,IK Pathan,Asim Kamal,0,0,0
64083,2,Pakistan,26,1,Mohammad Yousuf,IK Pathan,Asim Kamal,3,0,3
64083,2,Pakistan,26,2,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,26,3,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,26,4,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,26,5,Asim Kamal,IK Pathan,Mohammad Yousuf,0,1,1
64083,2,Pakistan,26,6,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,27,0,Mohammad Yousuf,L Balaji,Asim Kamal,4,0,4
64083,2,Pakistan,27,1,Mohammad Yousuf,L Balaji,Asim Kamal,1,0,1
64083,2,Pakistan,27,2,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,27,3,Asim Kamal,L Balaji,Mohammad Yousuf,4,0,4
64083,2,Pakistan,27,4,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,27,5,Asim Kamal,L Balaji,Mohammad Yousuf,4,0,4
64083,2,Pakistan,28,0,Mohammad Yousuf,IK Pathan,Asim Kamal,0,0,0
64083,2,Pakistan,28,1,Mohammad Yousuf,IK Pathan,Asim Kamal,0,0,0
64083,2,Pakistan,28,2,Mohammad Yousuf,IK Pathan,Asim Kamal,1,0,1
64083,2,Pakistan,28,3,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,28,4,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,28,5,Asim Kamal,IK Pathan,Mohammad Yousuf,4,0,4
64083,2,Pakistan,29,0,Mohammad Yousuf,L Balaji,Asim Kamal,0,0,0
64083,2,Pakistan,29,1,Mohammad Yousuf,L Balaji,Asim Kamal,4,0,4
64083,2,Pakistan,29,2,Mohammad Yousuf,L Balaji,Asim Kamal,0,0,0
64083,2,Pakistan,29,3,Mohammad Yousuf,L Balaji,Asim Kamal,0,0,0
64083,2,Pakistan,29,4,Mohammad Yousuf,L Balaji,Asim Kamal,0,0,0
64083,2,Pakistan,29,5,Mohammad Yousuf,L Balaji,Asim Kamal,4,0,4
64083,2,Pakistan,30,0,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,30,1,Asim Kamal,IK Pathan,Mohammad Yousuf,0,1,1
64083,2,Pakistan,30,2,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,30,3,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,30,4,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,30,5,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,30,6,Asim Kamal,IK Pathan,Mohammad Yousuf,0,0,0
64083,2,Pakistan,31,0,Mohammad Yousuf,A Nehra,Asim Kamal,4,0,4
64083,2,Pakistan,31,1,Mohammad Yousuf,A Nehra,Asim Kamal,0,0,0
64083,2,Pakistan,31,2,Mohammad Yousuf,A Nehra,Asim Kamal,0,0,0
64083,2,Pakistan,31,3,Mohammad Yousuf,A Nehra,Asim Kamal,0,1,1
64083,2,Pakistan,31,4,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,31,5,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,32,0,Mohammad Yousuf,SC Ganguly,Asim Kamal,4,0,4
64083,2,Pakistan,32,1,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,32,2,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,32,3,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,32,4,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,32,5,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,33,0,Asim Kamal,A Nehra,Mohammad Yousuf,4,0,4
64083,2,Pakistan,33,1,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,33,2,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,33,3,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,33,4,Asim Kamal,A Nehra,Mohammad Yousuf,4,0,4
64083,2,Pakistan,33,5,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,34,0,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,34,1,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,34,2,Mohammad Yousuf,SC Ganguly,Asim Kamal,4,0,4
64083,2,Pakistan,34,3,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,34,4,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,1,1
64083,2,Pakistan,34,5,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,34,6,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,35,0,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,35,1,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,35,2,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,35,3,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,35,4,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,35,5,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,36,0,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,36,1,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,36,2,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,1,1
64083,2,Pakistan,36,3,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,36,4,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,36,5,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,36,6,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,37,0,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,37,1,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,37,2,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,37,3,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,37,4,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,37,5,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,38,0,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,38,1,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,38,2,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,38,3,Mohammad Yousuf,SC Ganguly,Asim Kamal,4,0,4
64083,2,Pakistan,38,4,Mohammad Yousuf,SC Ganguly,Asim Kamal,0,0,0
64083,2,Pakistan,38,5,Mohammad Yousuf,SC Ganguly,Asim Kamal,4,0,4
64083,2,Pakistan,39,0,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,39,1,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,39,2,Asim Kamal,A Nehra,Mohammad Yousuf,2,0,2
64083,2,Pakistan,39,3,Asim Kamal,A Nehra,Mohammad Yousuf,4,0,4
64083,2,Pakistan,39,4,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,39,5,Asim Kamal,A Nehra,Mohammad Yousuf,0,0,0
64083,2,Pakistan,40,0,Mohammad Yousuf,A Kumble,Asim Kamal,2,0,2
64083,2,Pakistan,40,1,Mohammad Yousuf,A Kumble,Asim Kamal,4,0,4
64083,2,Pakistan,40,2,Mohammad Yousuf,A Kumble,Asim Kamal,2,0,2
64083,2,Pakistan,40,3,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,40,4,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,40,5,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,41,0,Asim Kamal,L Balaji,Mohammad Yousuf,4,0,4
64083,2,Pakistan,41,1,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,41,2,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,41,3,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,41,4,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,41,5,Asim Kamal,L Balaji,Mohammad Yousuf,0,0,0
64083,2,Pakistan,42,0,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,42,1,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,42,2,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,42,3,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,42,4,Mohammad Yousuf,A Kumble,Asim Kamal,0,1,1
64083,2,Pakistan,42,5,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,42,6,Mohammad Yousuf,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,43,0,Asim Kamal,L Balaji,Mohammad Sami,0,0,0
64083,2,Pakistan,43,1,Asim Kamal,L Balaji,Mohammad Sami,0,0,0
64083,2,Pakistan,43,2,Asim Kamal,L Balaji,Mohammad Sami,0,0,0
64083,2,Pakistan,43,3,Asim Kamal,L Balaji,Mohammad Sami,0,0,0
64083,2,Pakistan,43,4,Asim Kamal,L Balaji,Mohammad Sami,0,0,0
64083,2,Pakistan,43,5,Asim Kamal,L Balaji,Mohammad Sami,4,0,4
64083,2,Pakistan,44,0,Mohammad Sami,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,44,1,Shoaib Akhtar,A Kumble,Asim Kamal,4,0,4
64083,2,Pakistan,44,2,Shoaib Akhtar,A Kumble,Asim Kamal,4,0,4
64083,2,Pakistan,44,3,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,44,4,Shoaib Akhtar,A Kumble,Asim Kamal,4,0,4
64083,2,Pakistan,44,5,Shoaib Akhtar,A Kumble,Asim Kamal,6,0,6
64083,2,Pakistan,45,0,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,45,1,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,45,2,Asim Kamal,L Balaji,Shoaib Akhtar,4,0,4
64083,2,Pakistan,45,3,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,45,4,Asim Kamal,L Balaji,Shoaib Akhtar,2,0,2
64083,2,Pakistan,45,5,Asim Kamal,L Balaji,Shoaib Akhtar,4,0,4
64083,2,Pakistan,46,0,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,46,1,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,46,2,Shoaib Akhtar,A Kumble,Asim Kamal,4,0,4
64083,2,Pakistan,46,3,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,46,4,Shoaib Akhtar,A Kumble,Asim Kamal,6,0,6
64083,2,Pakistan,46,5,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,47,0,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,47,1,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,47,2,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,47,3,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,47,4,Asim Kamal,L Balaji,Shoaib Akhtar,0,0,0
64083,2,Pakistan,47,5,Asim Kamal,L Balaji,Shoaib Akhtar,4,0,4
64083,2,Pakistan,48,0,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,48,1,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
64083,2,Pakistan,48,2,Shoaib Akhtar,A Kumble,Asim Kamal,0,0,0
